link_id,road_name,st_node_nm,ed_node_nm,map_dist,reg_cd,speed,travel_time
1010001100,소파로,퇴계로2가,백범광장,1165,101,17.0,247
1080002200,솔샘로,삼양입구사거리,(구)코리아웨딩홀,85,108,28.0,11
1010000800,소파로,백범광장,도동삼거리,445,101,38.9,41
1080002400,솔샘로,(구)코리아웨딩홀,삼양입구사거리,741,108,25.4,105
1070016900,솔샘로,정릉4동주민센터,정릉3동주민센터앞,712,107,16.0,160
1080002600,솔샘로,삼양입구사거리,미양초교,815,108,26.7,110
1070017000,솔샘로,정릉3동주민센터앞,정릉4동주민센터,707,107,15.4,165
1070020400,솔샘로,정릉4동주민센터,미양초교,1036,107,27.0,138
1070020300,솔샘로,미양초교,정릉4동주민센터,1035,108,24.0,155
1080002500,솔샘로,미양초교,삼양입구사거리,806,108,25.6,113
1080002100,솔샘로,(구)코리아웨딩홀,삼양입구사거리,85,108,25.5,12
1080002300,솔샘로,삼양입구사거리,(구)코리아웨딩홀,746,108,25.5,105
1230007400,송이로32길,문덕초교,문정초교,443,123,9.0,177
1150044500,수명로,강서면허시험장삼거리,수명산파크3단지,869,115,20.6,152
1150044600,수명로,수명산파크3단지,강서면허시험장,854,115,24.5,125
1010012900,수표로,을지로3가역,중부경찰서앞,154,101,24.0,23
1090012100,시루봉로,신도봉사거리,방학중학교,1066,109,27.7,139
1090011100,시루봉로,방학중학교,신동아아파트,846,109,24.0,127
1230007300,송이로32길,문정초교,문덕초교,443,123,19.5,82
1010013000,수표로,중부경찰서앞,을지로3가역,157,101,24.0,24
1090007300,시루봉로,선덕고교입구,숭미초교,787,109,32.0,89
1090009100,시루봉로,신동아아파트,선덕고교입구,452,109,15.0,108
1090007400,시루봉로,숭미초교,선덕고교입구,783,109,25.0,113
1090009200,시루봉로,선덕고교입구,신동아아파트,452,109,14.0,116
1090011200,시루봉로,신동아아파트,방학중학교,835,109,35.0,86
1090012200,시루봉로,방학중학교,신도봉사거리,1057,109,30.0,127
1180007100,신길로,대림삼거리,썬프라자,544,119,34.0,58
1180008300,신길로,썬프라자,신길주유소,219,118,10.9,72
1180008900,신길로,신길주유소,신풍역,94,118,21.0,16
1180010700,신길로,신풍역,신길가마산로,685,118,29.6,83
1180012700,신길로,신길가마산로,우신초교앞,545,118,23.0,85
1180013900,신길로,우신초교앞,영등포공원앞삼거리,133,118,24.8,19
1180016300,신길로,영등포공원앞삼거리,영등포로타리,797,118,44.0,65
1180016200,신길로,영등포로타리,영등포공원앞삼거리,799,118,28.5,101
1180013800,신길로,영등포공원앞삼거리,우신초교앞,133,118,29.7,16
1180012600,신길로,우신초교앞,신길가마산로,540,118,25.0,78
1180010600,신길로,신길가마산로,신풍역,682,118,25.2,97
1180008800,신길로,신풍역,신길주유소,96,118,27.9,12
1180007000,신길로,썬프라자,대림삼거리,546,118,30.2,65
1180008200,신길로,신길주유소,썬프라자,223,118,26.8,30
1060021500,신내로,화랑대역,두산대림아파트,343,110,21.0,59
1060021300,신내로,두산대림아파트,봉화산역,284,106,47.0,22
1060018300,신내로,중랑소방서,동성아파트앞,569,106,20.0,102
1060020500,신내로,봉화산역,봉화환승주차장,284,106,55.0,19
1060019900,신내로,봉화환승주차장,중랑소방서,218,106,28.0,28
1060017300,신내로,동성아파트앞,중랑구청사거리,397,106,21.0,68
1060015900,신내로,중랑구청사거리,중화초교,452,106,19.0,86
1060014800,신내로,신내지하차도,중화초교,425,106,40.3,38
1060014700,신내로,중화초교,신내지하차도,424,106,43.0,36
1060016000,신내로,중화초교,중랑구청사거리,450,106,21.3,76
1060018400,신내로,동성아파트앞,중랑소방서,577,106,42.2,49
1060017400,신내로,중랑구청사거리,동성아파트앞,394,106,24.6,58
1060020600,신내로,봉화환승주차장,봉화산역,284,106,41.0,25
1060020000,신내로,중랑소방서,봉화환승주차장,222,106,27.0,30
1060021600,신내로,두산대림아파트,화랑대역,341,106,27.4,45
1060021400,신내로,봉화산역,두산대림아파트,284,106,37.2,27
1200009900,신림로,당곡사거리,신림역,590,120,24.0,89
1200003500,신림로,신림교,신림1교,511,120,21.7,85
1200006300,신림로,신림역,신림교,199,120,11.0,65
1200001700,신림로,신림1교,신림2교,398,120,27.0,53
1200001300,신림로,신림2교,미림여고입구,773,120,28.0,99
1200000500,신림로,미림여고입구,서울대입구,1409,120,27.6,184
1200000600,신림로,서울대입구,미림여고입구,1395,120,29.9,168
1200001400,신림로,미림여고입구,신림2교,773,120,26.0,107
1200003600,신림로,신림1교,신림교,467,120,31.2,54
1200001800,신림로,신림2교,신림1교,512,120,26.7,69
1200006400,신림로,신림교,신림역,199,120,20.5,35
1140019600,신목로,현대백화점목동점,오목교역,154,114,27.0,21
1140017300,신목로,오목교역,신정아이파크,237,114,10.0,85
1140014300,신목로,신정아이파크,목동중학교,358,114,37.0,35
1200010000,신림로,신림역,당곡사거리,593,120,16.3,131
1140014400,신목로,목동중학교,신정아이파크,350,114,24.1,52
1140009600,신목로,신정교서단,목동중학교,528,114,21.5,88
1210027600,신반포로,논현역,잠원IC,604,121,39.0,56
1140009500,신목로,목동중학교,신정교서단,533,114,28.0,69
1140019500,신목로,오목교역,현대백화점목동점,157,114,35.0,16
1140017400,신목로,신정아이파크,오목교역,237,114,10.0,85
1210027000,신반포로,잠원IC,반포역,306,121,26.8,41
1210026800,신반포로,반포역,고속터미널,256,121,18.2,51
1210026000,신반포로,고속터미널역,반포고가차도,316,121,39.4,29
1210026400,신반포로,고속터미널,고속터미널역,434,121,36.0,43
1210024200,신반포로,반포고가차도,구반포역,1339,121,27.6,175
1210023200,신반포로,구반포역,이수교차로,220,121,30.3,26
1210024300,신반포로,구반포역,반포고가차도,1340,121,29.7,163
1210023300,신반포로,이수교차로,구반포역,218,121,24.0,33
1210026500,신반포로,고속터미널역,고속터미널,434,121,27.4,57
1210026100,신반포로,반포고가차도,고속터미널역,315,121,28.4,40
1210026900,신반포로,고속터미널,반포역,257,121,34.2,27
1210027700,신반포로,잠원IC,논현역,603,121,13.0,167
1140007400,신월로,강월초교,강월초교입구,413,114,24.8,60
1210027100,신반포로,반포역,잠원IC,307,121,42.5,26
1140010400,신월로,강월초교입구,신곡시장,563,114,26.6,76
1140016200,신월로,신곡시장,신정네거리역,865,114,19.0,164
1140015000,신월로,신정네거리역,서울남부지방법원,924,114,21.3,156
1140015600,신월로,서울남부지방법원,남부법원검찰청,232,114,27.0,31
1140014900,신월로,서울남부지방법원,신정네거리역,922,114,23.7,140
1140015500,신월로,남부법원검찰청,서울남부지방법원,235,114,18.0,47
1140010300,신월로,신곡시장,강월초교입구,557,114,29.0,69
1140016100,신월로,신정네거리역,신곡시장,883,114,31.0,103
1140007300,신월로,강월초교입구,강월초교,413,114,14.0,106
1140001900,신정로,신트리공원앞,서부트럭터미널,1250,114,33.0,136
1140000800,신정로,서부트럭터미널,신정로부천시계,1846,114,29.2,228
1140002000,신정로,서부트럭터미널,신트리공원앞,1250,114,29.0,155
1140000700,신정로,신정로부천시계,서부트럭터미널,1850,116,26.9,248
1120002801,신촌역로,신촌기차역입구교차로,신촌역,279,112,30.0,33
1120003501,신촌역로,신촌역,명물거리교차로,211,112,32.0,24
1120003901,신촌역로,세브란스병원입구,명물거리교차로,125,112,24.0,19
1120004001,신촌역로,명물거리교차로,세브란스병원입구,138,112,37.0,13
1120003601,신촌역로,명물거리교차로,신촌역,242,112,20.5,43
1120002701,신촌역로,신촌역,신촌기차역입구교차로,211,112,9.0,84
1180009300,신풍로,보라매역,신풍역,1014,119,27.8,131
1180009500,신풍로,신풍역,대영초교,276,118,36.3,27
1180009400,신풍로,대영초교,신풍역,274,118,11.0,90
1180009200,신풍로,신풍역,보라매역,1014,118,23.0,159
1200003000,쑥고개로,신림2교,관악구청,1431,120,24.0,215
1200002900,쑥고개로,관악구청,신림2교,1436,120,21.4,242
1070009600,아리랑로,성신여대입구역,아리랑고개,964,107,23.6,147
1070012200,아리랑로,아리랑고개,아리랑고개입구,339,107,15.0,81
1070012100,아리랑로,아리랑고개입구,아리랑고개,332,107,17.6,68
1070009500,아리랑로,아리랑고개,성신여대입구역,974,107,16.0,219
1240028500,아리수로,강일5 7단지,강일동입구,967,124,23.2,150
1240028400,아리수로,동명근린공원,샘터근린공원,807,124,36.7,79
1240028100,아리수로,샘터근린공원,고덕근린공원,541,124,38.0,51
1240026300,아리수로,고덕시영아파트,암사정수센터,336,124,46.0,26
1240023900,아리수로,암사정수센터,선사초교,1333,124,31.0,155
1240028000,아리수로,강일동입구,동명근린공원,407,124,45.0,33
1240027300,아리수로,고덕근린공원,고덕시영아파트,391,124,46.0,31
1240024000,아리수로,선사초교,암사정수센터,1335,124,31.6,152
1240027400,아리수로,고덕시영아파트,고덕근린공원,389,124,36.5,38
1240028200,아리수로,고덕근린공원,샘터근린공원,543,124,56.0,35
1240026400,아리수로,암사정수센터,고덕시영아파트,328,124,41.1,29
1240028300,아리수로,샘터근린공원,동명근린공원,806,124,26.3,110
1240027900,아리수로,동명근린공원,강일동입구,399,124,18.0,80
1240028600,아리수로,강일동입구,강일5 7단지,957,124,24.7,140
1040003900,아차산로,아차산로 서울구리시계,광진교북단교차로,1616,104,35.8,162
1040002500,아차산로,광진교북단교차로,광장사거리,231,104,21.0,40
1040012200,아차산로,광장사거리,광장힐스테이트아파트,364,104,25.0,52
1040011600,아차산로,광장힐스테이트아파트,올림픽대교북단교차로,523,104,30.0,63
1040010600,아차산로,올림픽대교북단교차로,구의현대아파트,176,104,20.0,32
1040009800,아차산로,구의현대아파트,광진우체국,530,104,12.8,150
1040008400,아차산로,광진우체국,자양사거리,509,104,32.4,57
1040008700,아차산로,자양사거리,자양초교,590,104,26.1,81
1030006800,아차산로,성수사거리,성수역,650,104,38.0,62
1030007500,아차산로,경동초교입구,성수역,639,103,42.3,54
1030007600,아차산로,성수역,경동초교입구,639,103,35.4,65
1030009200,아차산로,경동초교입구,뚝섬역,559,103,36.8,55
1040010100,아차산로,자양초교,건대입구역,608,104,22.9,96
1030009100,아차산로,뚝섬역,경동초교입구,559,103,24.0,84
1040011100,아차산로,건대입구역,성수사거리,641,104,23.6,98
1030006700,아차산로,성수역,성수사거리,649,103,21.0,111
1040011000,아차산로,성수사거리,건대입구역,641,104,28.0,83
1040010000,아차산로,건대입구역,자양초교,609,104,18.0,122
1040008500,아차산로,자양사거리,광진우체국,511,104,14.0,131
1040008600,아차산로,자양초교,자양사거리,592,104,30.0,71
1040009900,아차산로,광진우체국,구의현대아파트,534,104,24.3,79
1040010700,아차산로,구의현대아파트,올림픽대교북단교차로,176,104,27.5,23
1040002600,아차산로,광장사거리,광진교북단교차로,231,104,32.0,26
1040012300,아차산로,광장힐스테이트아파트,광장사거리,370,104,19.2,69
1040004000,아차산로,광진교북단교차로,아차산로 서울구리시계,1619,104,46.3,126
1040011700,아차산로,올림픽대교북단교차로,광장힐스테이트아파트,521,104,27.0,69
1150011400,안양천로,염창IC,안양천로_염창IC,621,115,40.3,55
1140040100,안양천로,안양천로_염창IC,양화교,345,115,32.0,39
1140039100,안양천로,신목동역,열병합발전소,612,114,62.0,36
1140039900,안양천로,양화교,신목동역,471,114,41.0,41
1140036900,안양천로,열병합발전소,목마공원,173,114,59.0,11
1140026700,안양천로,목동교서단,목동운동장,836,114,47.4,63
1140016500,안양천로,오목교서단,목동현대아파트,226,114,47.3,17
1140018900,안양천로,목동공영주차장,오목교서단,148,114,51.8,10
1140032500,안양천로,목마공원,목동교서단,587,114,30.0,70
1140022700,안양천로,목동운동장,목동공영주차장,430,114,50.0,31
1140012500,안양천로,목동현대아파트,신정교서단,545,114,41.0,48
1160015700,안양천로,오금교서단,동양미래대학,1167,114,51.5,82
1140005300,안양천로,신정교서단,목일중학교앞,497,114,43.7,41
1160054500,안양천로,동양미래대학,광명고가차도(북측),180,116,35.6,18
1140002300,안양천로,목일중학교앞,오금교서단,478,114,48.0,36
2130043200,안양천로,광명고가차도(1),광명고가차도(2),160,,59.6,10
2130041800,안양천로,광명고가차도(3),광명고가차도(남측),150,,40.6,13
1160049100,안양천로,광명고가차도(북측),광명고가차도(1),311,116,52.8,21
2130040600,안양천로,광명고가차도(남측),우성아파트삼거리,126,,27.1,17
2130042200,안양천로,광명고가차도(2),광명고가차도(3),371,,54.7,24
2130037400,안양천로,우성아파트삼거리,광명대교사거리,370,,42.8,31
2130032600,안양천로,철산주공삼거리,광성초교입구삼거리,438,,51.8,30
2130031200,안양천로,광성초교입구삼거리,철산지하차도,174,,57.0,11
2130029600,안양천로,철산지하차도,철산대교사거리,241,,24.7,35
2130035400,안양천로,광명대교사거리,철산주공삼거리,394,,71.6,20
2130025600,안양천로,철산지하차도,진성고삼거리,267,,44.6,22
2130027600,안양천로,철산대교사거리,철산지하차도,214,,42.4,18
2130021800,안양천로,하안배수펌프장삼거리,연서초교,258,,44.4,21
2130023000,안양천로,진성고삼거리,하안배수펌프장삼거리,385,,36.3,38
2130020800,안양천로,연서초교,-,150,,32.6,17
1170021100,안양천로,-,금천교교차로,7,117,14.7,2
1170020600,안양천로,금천교교차로,-,145,117,65.0,8
2130018000,안양천로,하안남초교삼거리,-,99,,51.0,7
2130018200,안양천로,-,하안남초교삼거리,279,,53.0,19
1170018900,안양천로,-,안천초교,425,117,51.0,30
1170017000,안양천로,안천초교,금천육교,364,117,43.0,30
1170014600,안양천로,금천육교,시흥대교교차로,186,117,43.0,16
1170018300,안양천로,금천육교,안천초교,102,117,31.0,12
1170019000,안양천로,안천초교,-,426,117,51.0,30
2130018100,안양천로,-,하안남초교삼거리,101,,51.0,7
1170015500,안양천로,시흥대교교차로,금천육교,450,117,31.0,52
2130018300,안양천로,하안남초교삼거리,-,279,,58.0,17
2130020900,안양천로,-,연서초교,142,,45.7,11
1170020300,안양천로,-,금천교교차로,146,117,49.0,11
1170021200,안양천로,금천교교차로,-,14,117,45.1,1
2130021900,안양천로,연서초교,하안배수펌프장삼거리,258,,40.8,23
2130023100,안양천로,하안배수펌프장삼거리,진성고삼거리,385,,51.1,27
2130029700,안양천로,철산대교사거리,철산지하차도,241,,52.8,16
2130031300,안양천로,철산지하차도,광성초교입구삼거리,173,,47.1,13
2130027700,안양천로,철산지하차도,철산대교사거리,213,,54.9,14
2130025700,안양천로,진성고삼거리,철산지하차도,267,,50.2,19
2130032700,안양천로,광성초교입구삼거리,철산주공삼거리,438,,57.3,28
2130037500,안양천로,광명대교사거리,우성아파트삼거리,368,,31.8,42
2130040700,안양천로,우성아파트삼거리,광명고가차도(남측),127,,40.7,11
2130035500,안양천로,철산주공삼거리,광명대교사거리,394,,52.1,27
2130041900,안양천로,광명고가차도(남측),광명고가차도(3),150,,44.0,12
2130042300,안양천로,광명고가차도(3),광명고가차도(2),372,,57.1,23
1160015800,안양천로,동양미래대학,오금교서단,1167,116,41.4,101
1160054400,안양천로,광명고가차도(북측),동양미래대학,181,116,44.0,15
2130043300,안양천로,광명고가차도(2),광명고가차도(1),158,,65.0,9
1160049000,안양천로,광명고가차도(1),광명고가차도(북측),307,116,65.0,17
1140002400,안양천로,오금교서단,목일중학교앞,477,114,51.0,34
1140012600,안양천로,신정교서단,목동현대아파트,548,114,61.5,32
1140005400,안양천로,목일중학교앞,신정교서단,504,114,65.0,28
1140022800,안양천로,목동공영주차장,목동운동장,426,114,27.0,57
1140016600,안양천로,목동현대아파트,오목교서단,226,114,65.0,13
1140019000,안양천로,오목교서단,목동공영주차장,147,114,65.0,8
1140032600,안양천로,목동교서단,목마공원,597,114,22.0,98
1140026800,안양천로,목동운동장,목동교서단,842,114,57.0,53
1140039200,안양천로,열병합발전소,신목동역,613,114,43.0,51
1140037000,안양천로,목마공원,열병합발전소,173,114,18.0,35
1150011500,안양천로,안양천로_염창IC,염창IC,886,115,43.0,74
1140040000,안양천로,신목동역,양화교,476,114,34.5,50
1140040200,안양천로,양화교,안양천로_염창IC,343,115,40.0,31
1220036000,압구정로,성수대교남단교차로,압구정역,531,122,33.2,58
1220036300,압구정로,한양아파트앞,성수대교남단교차로,636,122,27.0,85
1220035900,압구정로,청담사거리,한양아파트앞,769,122,25.8,107
1220035000,압구정로,압구정역,한남IC동측,968,122,28.8,121
1220036200,압구정로,성수대교남단교차로,한양아파트앞,631,122,26.9,84
1220036100,압구정로,압구정역,성수대교남단교차로,526,122,19.2,99
1220035800,압구정로,한양아파트앞,청담사거리,759,122,23.8,115
1220035100,압구정로,한남IC동측,압구정역,968,122,18.6,187
1200008200,양녕로,현대시장입구,현대시장,457,120,15.0,110
1200005400,양녕로,KT관악지점,현대시장입구,96,120,29.0,12
1200012400,양녕로,현대시장,신상도초교,1451,120,5.7,912
1190002000,양녕로,신상도초교,상도역,567,119,24.8,82
1190003000,양녕로,상도역,상도터널,298,119,36.8,29
1190004400,양녕로,상도터널,노들역,936,119,40.0,84
1190007600,양녕로,한강대교남단교차로,한강대교북단교차로,1098,119,41.5,95
1190007500,양녕로,한강대교북단교차로,한강대교남단교차로,1096,102,45.6,86
1190002900,양녕로,상도터널,상도역,292,119,22.8,46
1190005600,양녕로,노들역,한강대교남단교차로,196,119,30.8,23
1190004300,양녕로,노들역,상도터널,937,119,45.8,74
1190005500,양녕로,한강대교남단교차로,노들역,188,119,36.2,19
1190001900,양녕로,상도역,신상도초교,572,119,28.2,73
1200012300,양녕로,신상도초교,현대시장,1459,119,26.6,198
1200005300,양녕로,현대시장입구,KT관악지점,96,120,11.1,31
1200008100,양녕로,현대시장,현대시장입구,455,120,19.6,84
1230009000,양산로(송파),거원초교앞,거여역,453,123,13.0,125
1230008900,양산로(송파),거여역,거원초교앞,453,123,21.1,77
1150002200,양천로,강서구청별관입구,가양역,318,115,25.9,44
1150002600,양천로,가양역,가양3-5단지,367,115,26.2,50
1150002800,양천로,가양3-5단지,서진학교,304,115,41.7,26
1140000600,양천로,양화교,증미역,1689,115,27.5,221
1150001600,양천로,증미역,강서구청별관입구,524,115,30.6,62
1150003000,양천로,서진학교,양천향교역,804,115,32.0,90
1150003400,양천로,양천향교역,방화2단지,1983,115,22.1,323
1150003800,양천로,방화2단지,신방화사거리,335,115,12.0,101
1150004000,양천로,신방화사거리,방화사거리,467,115,18.0,93
1150003500,양천로,방화사거리,개화사거리,703,115,28.0,90
1150003900,양천로,방화사거리,신방화사거리,465,115,16.0,105
1150002900,양천로,양천향교역,서진학교,804,115,22.0,132
1150003600,양천로,개화사거리,방화사거리,706,115,24.0,106
1150003700,양천로,신방화사거리,방화2단지,333,115,16.0,75
1150003300,양천로,방화2단지,양천향교역,1976,115,23.6,301
1150002700,양천로,서진학교,가양3-5단지,304,115,17.7,62
1150001500,양천로,강서구청별관입구,증미역,524,115,12.0,157
1150002100,양천로,가양역,강서구청별관입구,317,115,11.0,104
1150002500,양천로,가양3-5단지,가양역,367,115,21.7,61
1140000500,양천로,증미역,양화교,1696,115,20.0,305
1180041200,양평로,양평교,선유도역,285,118,45.0,23
1180040400,양평로,선유도역,양평동사거리,405,118,18.0,81
1180038400,양평로,당산역,당산중교앞,407,118,14.0,105
1180040000,양평로,양평동사거리,당산역,427,118,32.0,48
1180041700,양평로,이대목동병원,양평교,758,114,47.0,58
1180038500,양평로,당산중교앞,당산역,398,118,27.4,52
1180041300,양평로,선유도역,양평교,284,118,27.8,37
1180040500,양평로,양평동사거리,선유도역,405,118,24.5,60
1180040100,양평로,당산역,양평동사거리,427,118,30.5,50
1180041600,양평로,양평교,도시개발공사,783,118,44.6,63
1180033400,여의동로,마포대교남단,여의나루역,374,118,42.7,32
1180027600,여의동로,여의도선착장,원효대교남단,312,118,50.0,22
1180030800,여의동로,여의나루역,여의도선착장,326,118,42.0,28
1180024600,여의동로,원효대교남단,시범아파트앞,306,118,50.0,22
1180018600,여의동로,시범아파트앞,성모병원앞,784,118,34.5,82
1180017600,여의동로,성모병원앞,여의교,576,118,17.0,122
1180017900,여의동로,여의교,윤중중교앞,393,118,30.0,47
1180022100,여의동로,윤중초교앞,여의도(서울교),374,118,26.5,51
1180020100,여의동로,윤중중교앞,윤중초교앞,359,118,45.7,28
1180022000,여의동로,여의도(서울교),윤중초교앞,381,118,23.0,60
1180020000,여의동로,윤중초교앞,윤중중교앞,359,118,41.0,32
1180017800,여의동로,윤중중교앞,여의교,399,118,20.0,72
1180024700,여의동로,시범아파트앞,원효대교남단,306,118,27.6,40
1180018700,여의동로,성모병원앞,시범아파트앞,809,118,33.6,87
1180017700,여의동로,여의교,성모병원앞,577,118,25.7,81
1180027700,여의동로,원효대교남단,여의도선착장,312,118,38.0,30
1180030900,여의동로,여의도선착장,여의나루역,326,118,41.8,28
1180033500,여의동로,여의나루역,마포대교남단,378,118,29.2,47
1180025100,여의서로,여의도(서울교),한국방송공사앞,219,118,17.0,46
1180029300,여의서로,한국방송공사앞,의원회관앞,468,118,45.0,37
1180038100,여의서로,의원회관앞,국회북문,1125,118,36.0,113
1180038600,여의서로,국회북문,서강대교남단,519,118,19.0,98
1180037400,여의서로,서강대교남단,순복음교회,368,118,30.0,44
1180035300,여의서로,마포대교남단,여의도지구대,227,118,38.2,21
1180036300,여의서로,여의도지구대,순복음교회,164,118,32.3,18
1180035200,여의서로,여의도지구대,마포대교남단,230,118,30.4,27
1180036200,여의서로,순복음교회,여의도지구대,162,118,27.0,22
1180037500,여의서로,순복음교회,서강대교남단,368,118,27.1,49
1180038700,여의서로,서강대교남단,국회북문,521,118,34.2,55
1180038000,여의서로,국회북문,의원회관앞,1151,118,34.0,122
1180029200,여의서로,의원회관앞,한국방송공사앞,469,118,31.6,54
1180025000,여의서로,한국방송공사앞,여의도(서울교),219,118,33.8,23
1220020700,역삼로,역삼초교,구역삼세무서,552,122,12.0,166
1220022300,역삼로,구역삼세무서,개나리아파트,569,122,45.0,46
1220025500,역삼로,도성초교,대치사거리,745,122,26.0,103
1220019500,역삼로,우성아파트,역삼초교,324,122,23.1,50
1220023900,역삼로,개나리아파트,도성초교,587,122,16.0,132
1220026500,역삼로,대치사거리,휘문고교,620,122,25.3,88
1220027100,역삼로,휘문고교,강남면허시험장,337,122,34.0,36
1220026400,역삼로,휘문고교,대치사거리,619,122,16.0,139
1220027000,역삼로,강남면허시험장,휘문고교,324,122,18.0,65
1220025400,역삼로,대치사거리,도성초교,745,122,24.3,110
1220023800,역삼로,도성초교,개나리아파트,588,122,21.0,101
1220022200,역삼로,개나리아파트,구역삼세무서,569,122,35.6,58
1220020600,역삼로,구역삼세무서,역삼초교,552,122,9.4,212
1110001400,연서로,역말사거리,구산역,638,111,26.6,86
1220019400,역삼로,역삼초교,우성아파트,324,122,23.5,50
1110001200,연서로,신사오거리,역말사거리,761,111,21.7,126
1110001600,연서로,구산역,연신내역,960,111,23.8,145
1110014000,연서로,연신내역,불광지구대,534,111,24.0,80
1110014600,연서로,불광지구대,연신초교삼거리,480,111,25.0,69
1110015000,연서로,연신초교삼거리,기자촌아파트,1014,111,47.0,78
1110015600,연서로,기자촌아파트,제각말아파트,497,111,58.0,31
1110015500,연서로,제각말아파트,기자촌아파트,496,111,54.0,33
1110014500,연서로,연신초교삼거리,불광지구대,477,111,34.0,51
1110014900,연서로,기자촌아파트,연신초교삼거리,1017,111,27.5,133
1110001500,연서로,연신내역,구산역,973,111,23.1,152
1110013900,연서로,불광지구대,연신내역,526,111,22.3,85
1110001300,연서로,구산역,역말사거리,642,111,26.9,86
1120005400,연희로,연희IC,연희삼거리,512,112,24.1,77
1120004800,연희로,동교동삼거리,연희IC,713,113,27.5,93
1120007200,연희로,연희삼거리,연희지하차도,958,112,33.0,105
1110001100,연서로,역말사거리,신사오거리,758,111,28.5,96
1120010400,연희로,연희지하차도,서대문구청,444,112,25.0,64
1120012200,연희로,서대문구청,서대문구청앞,176,112,49.0,13
1120013100,연희로,홍은사거리,서대문구청앞,1365,112,31.5,156
1120013200,연희로,서대문구청앞,홍은사거리,1353,112,32.0,152
1120012100,연희로,서대문구청앞,서대문구청,176,112,40.0,16
1120010300,연희로,서대문구청,연희지하차도,442,112,27.0,59
1120004700,연희로,연희IC,동교동삼거리,730,112,34.5,76
1120005300,연희로,연희삼거리,연희IC,512,112,28.8,64
1120007100,연희로,연희지하차도,연희삼거리,953,112,24.0,143
1180026800,영등포로,오목교동단,관악고교,366,118,40.0,33
1180025200,영등포로,관악고교,양남사거리,399,118,21.0,68
1180024200,영등포로,양남사거리,영등포유통상가,501,118,14.3,126
1180023200,영등포로,영등포유통상가,영등포청과시장,491,118,25.3,70
1180022200,영등포로,영등포청과시장,영등포시장,341,118,19.0,65
1180020600,영등포로,영등포시장,영등포로타리,693,118,17.0,147
1180018400,영등포로,영등포로타리,신길삼거리,849,118,25.8,118
1180015000,영등포로,신길삼거리,대방역,612,118,34.5,64
1180020700,영등포로,영등포로타리,영등포시장,692,118,22.0,113
1180015100,영등포로,대방역,신길삼거리,610,119,21.2,104
1180022300,영등포로,영등포시장,영등포청과시장,341,118,18.2,67
1180023300,영등포로,영등포청과시장,영등포유통상가,491,118,14.2,124
1180018500,영등포로,신길삼거리,영등포로타리,1034,118,35.8,104
1180024300,영등포로,영등포유통상가,양남사거리,501,118,18.0,100
1180025300,영등포로,양남사거리,관악고교,399,118,24.9,58
1180026900,영등포로,관악고교,오목교동단,366,118,42.9,31
1180018100,영중로,영등포역,타임스퀘어,202,118,29.5,25
1180020500,영중로,타임스퀘어,영등포시장,227,118,18.9,43
1180023700,영중로,영등포시장,영등포시장역,302,118,29.9,36
1180032000,영중로,삼환아파트,영등포전화국,317,118,13.0,88
1180028100,영중로,영등포시장역,영등포전화국,318,118,32.1,36
1180028000,영중로,영등포전화국,영등포시장역,318,118,12.4,92
1180032100,영중로,영등포전화국,삼환아파트,317,118,59.8,19
1180023600,영중로,영등포시장역,영등포시장,302,118,12.8,85
1230009500,오금로,거여삼거리,거여역,720,123,26.0,100
1180020400,영중로,영등포시장,타임스퀘어,227,118,34.5,24
1180018000,영중로,타임스퀘어,영등포역,202,118,9.0,81
1230010600,오금로,거여역,거여동사거리,525,123,43.0,44
1230012000,오금로,거여동사거리,개롱역,559,123,27.0,75
1230014400,오금로,개롱역,송파경찰서,661,123,42.0,57
1230020000,오금로,미성아파트앞,백제고분군,433,123,35.0,45
1230022200,오금로,백제고분군,방이사거리,486,123,12.0,146
1230017000,오금로,송파경찰서,오금사거리,506,123,38.0,48
1230018800,오금로,오금사거리,미성아파트앞,265,123,36.5,26
1230029800,오금로,송파구청,잠실나루역,383,123,20.3,68
1230028000,오금로,KT송파지사,송파구청,201,123,11.4,63
1230024400,오금로,방이사거리,방이삼거리,407,123,29.0,51
1230026400,오금로,방이삼거리,KT송파지사,207,123,11.0,68
1230029700,오금로,잠실나루역,송파구청,383,123,22.0,63
1230027900,오금로,송파구청,KT송파지사,201,123,23.4,31
1230022100,오금로,방이사거리,백제고분군,486,123,34.0,51
1230024300,오금로,방이삼거리,방이사거리,407,123,21.6,68
1230026300,오금로,KT송파지사,방이삼거리,207,123,33.8,22
1230019900,오금로,백제고분군,미성아파트앞,433,123,35.4,44
1230011900,오금로,개롱역,거여동사거리,559,123,40.3,50
1230016900,오금로,오금사거리,송파경찰서,505,123,21.0,87
1230018700,오금로,미성아파트앞,오금사거리,264,123,46.6,20
1230014300,오금로,송파경찰서,개롱역,663,123,49.0,49
1230010500,오금로,거여동사거리,거여역,525,123,24.3,78
1230009600,오금로,거여역,거여삼거리,724,123,22.9,114
1160011500,오리로,오류고교,수궁동주민센터,533,116,41.0,47
3201508200,오리로,궁동삼거리,오류고교,833,116,33.6,89
1160007500,오리로,오류고가차도남측,천왕역,905,116,35.1,93
1160009100,오리로,수궁동주민센터,오류고가차도남측,485,116,52.4,33
1160007600,오리로,천왕역,오류고가차도남측,904,116,37.7,86
1160011600,오리로,수궁동주민센터,오류고교,528,116,26.0,73
